timestamp,log_level,Text Size (bits),SMC Ratio,SMC + Huffman Ratio,Huffman Ratio,Gzip Ratio,Zstd Ratio
2023-08-27 16:11:09,696,INFO,32,-0.250000,-2.000000,-1.500000,-6.250000,-2.250000
2023-08-27 16:11:09,696,INFO,80,0.400000,-0.100000,-0.850000,-2.500000,-0.900000
2023-08-27 16:11:09,697,INFO,144,0.500000,0.111111,-0.861111,-1.388889,-0.500000
2023-08-27 16:11:09,698,INFO,472,0.542373,0.406780,-0.423729,-0.389831,-0.152542
2023-08-27 16:11:09,699,INFO,88,0.363636,-0.181818,-1.147727,-2.272727,-0.818182
2023-08-27 16:11:09,700,INFO,448,0.410714,-0.053571,-0.426339,-0.446429,-0.160714
2023-08-27 16:11:09,701,INFO,240,0.466667,0.100000,-0.704167,-0.833333,-0.300000
2023-08-27 16:11:09,702,INFO,280,0.514286,0.228571,-0.746429,-0.714286,-0.257143
2023-08-27 16:11:09,704,INFO,448,0.517857,0.250000,-0.276786,-0.321429,-0.160714
2023-08-27 16:11:09,706,INFO,856,0.560748,0.401869,-0.103972,-0.056075,0.102804
2023-08-27 16:11:09,708,INFO,584,0.479452,0.178082,-0.327055,-0.260274,-0.068493
2023-08-27 16:11:09,712,INFO,784,0.489796,0.275510,-0.170918,-0.091837,0.071429
2023-08-27 16:11:09,712,INFO,240,0.466667,0.300000,-0.541667,-0.833333,-0.300000
2023-08-27 16:11:09,714,INFO,488,0.508197,0.245902,-0.299180,-0.360656,-0.147541
2023-08-27 16:11:09,715,INFO,152,0.421053,0.105263,-0.782895,-1.315789,-0.473684
2023-08-27 16:11:09,715,INFO,32,-0.250000,-2.000000,-1.500000,-6.250000,-2.250000
2023-08-27 16:11:09,716,INFO,144,0.388889,-0.277778,-0.868056,-1.388889,-0.500000
2023-08-27 16:11:09,717,INFO,200,0.400000,-0.240000,-0.860000,-1.000000,-0.360000
2023-08-27 16:11:09,718,INFO,400,0.420000,-0.060000,-0.595000,-0.500000,-0.180000
2023-08-27 16:11:09,720,INFO,408,0.411765,0.019608,-0.617647,-0.431373,-0.176471
2023-08-27 16:11:09,722,INFO,576,0.486111,0.152778,-0.289931,-0.263889,-0.041667
2023-08-27 16:11:09,723,INFO,272,0.529412,0.235294,-0.636029,-0.735294,-0.264706
2023-08-27 16:11:09,724,INFO,336,0.523810,0.142857,-0.550595,-0.595238,-0.214286
2023-08-27 16:11:09,726,INFO,632,0.556962,0.329114,-0.147152,-0.189873,0.063291
2023-08-27 16:11:09,729,INFO,880,0.454545,0.027273,-0.245455,-0.100000,0.063636
2023-08-27 16:11:09,730,INFO,360,0.444444,0.000000,-0.652778,-0.555556,-0.200000
2023-08-27 16:11:09,732,INFO,544,0.441176,-0.044118,-0.376838,-0.338235,-0.058824
2023-08-27 16:11:09,733,INFO,192,0.333333,-0.125000,-0.708333,-1.041667,-0.375000
2023-08-27 16:11:09,733,INFO,32,-0.250000,-2.000000,-1.500000,-6.250000,-2.250000
2023-08-27 16:11:09,734,INFO,208,0.500000,0.192308,-0.605769,-0.961538,-0.346154
2023-08-27 16:11:09,735,INFO,248,0.483871,0.096774,-0.669355,-0.806452,-0.290323
2023-08-27 16:11:09,737,INFO,488,0.360656,-0.229508,-0.514344,-0.409836,-0.147541
2023-08-27 16:11:09,738,INFO,232,0.482759,0.172414,-0.668103,-0.827586,-0.310345
2023-08-27 16:11:09,741,INFO,960,0.508333,0.358333,0.063542,0.058333,0.175000
2023-08-27 16:11:09,742,INFO,432,0.518519,0.296296,-0.462963,-0.425926,-0.166667
2023-08-27 16:11:09,745,INFO,920,0.539130,0.400000,-0.011957,-0.008696,0.147826
2023-08-27 16:11:09,747,INFO,584,0.616438,0.506849,-0.210616,-0.205479,0.000000
2023-08-27 16:11:09,748,INFO,384,0.500000,0.291667,-0.414062,-0.437500,-0.187500
2023-08-27 16:11:09,750,INFO,568,0.591549,0.422535,-0.276408,-0.281690,-0.056338
2023-08-27 16:11:09,752,INFO,504,0.539683,0.349206,-0.367063,-0.333333,-0.142857
2023-08-27 16:11:09,753,INFO,528,0.515152,0.287879,-0.331439,-0.318182,-0.136364
2023-08-27 16:11:09,755,INFO,360,0.511111,0.244444,-0.533333,-0.511111,-0.200000
2023-08-27 16:11:09,755,INFO,96,0.000000,-1.916667,-1.583333,-2.083333,-0.750000
2023-08-27 16:11:09,755,INFO,32,-0.250000,-2.000000,-1.500000,-6.250000,-2.250000
2023-08-27 16:11:09,756,INFO,200,0.400000,-0.160000,-0.760000,-1.000000,-0.360000
2023-08-27 16:11:09,757,INFO,120,0.333333,-0.400000,-0.983333,-1.666667,-0.600000
2023-08-27 16:11:09,758,INFO,352,0.386364,0.045455,-0.676136,-0.500000,-0.204545
2023-08-27 16:11:09,759,INFO,200,0.440000,-0.040000,-0.770000,-1.000000,-0.360000
2023-08-27 16:11:09,761,INFO,552,0.492754,0.289855,-0.322464,-0.289855,-0.043478
2023-08-27 16:11:09,763,INFO,712,0.539326,0.449438,-0.021067,-0.078652,0.112360
2023-08-27 16:11:09,764,INFO,136,0.470588,-0.058824,-0.360294,-1.352941,-0.529412
2023-08-27 16:11:09,766,INFO,592,0.216216,-0.472973,-0.699324,-0.270270,-0.121622
2023-08-27 16:11:09,767,INFO,248,0.451613,0.193548,-0.661290,-0.741935,-0.290323
2023-08-27 16:11:09,768,INFO,272,0.529412,0.235294,-0.786765,-0.676471,-0.264706
2023-08-27 16:11:09,768,INFO,208,0.500000,0.153846,-0.903846,-0.961538,-0.346154
2023-08-27 16:11:09,770,INFO,600,0.560000,0.440000,-0.155000,-0.186667,-0.013333
2023-08-27 16:11:09,772,INFO,400,0.460000,0.140000,-0.277500,-0.440000,-0.180000
2023-08-27 16:11:09,773,INFO,536,0.522388,0.373134,-0.195896,-0.283582,-0.029851
2023-08-27 16:11:09,775,INFO,376,0.468085,0.170213,-0.553191,-0.531915,-0.191489
2023-08-27 16:11:09,775,INFO,32,-0.250000,-2.000000,-1.500000,-6.250000,-2.250000
2023-08-27 16:11:09,776,INFO,160,0.300000,-0.450000,-0.962500,-1.250000,-0.450000
2023-08-27 16:11:09,778,INFO,712,0.550562,0.382022,-0.248596,-0.134831,0.033708
2023-08-27 16:11:09,782,INFO,1208,0.523179,0.331126,-0.001656,0.092715,0.185430
2023-08-27 16:11:09,784,INFO,608,0.486842,0.197368,-0.320724,-0.263158,-0.026316
2023-08-27 16:11:09,786,INFO,624,0.551282,0.410256,-0.237179,-0.192308,-0.025641
2023-08-27 16:11:09,788,INFO,600,0.480000,0.186667,-0.300000,-0.240000,-0.066667
2023-08-27 16:11:09,792,INFO,1232,0.487013,0.240260,-0.035714,0.064935,0.175325
2023-08-27 16:11:09,797,INFO,1728,0.518519,0.333333,0.100694,0.175926,0.245370
2023-08-27 16:11:09,801,INFO,1192,0.550336,0.382550,0.017617,0.140940,0.234899
2023-08-27 16:11:09,801,INFO,176,0.181818,-0.636364,-1.045455,-1.136364,-0.409091
2023-08-27 16:11:09,804,INFO,760,0.505263,0.336842,-0.172368,-0.105263,0.073684
2023-08-27 16:11:09,805,INFO,400,0.400000,0.060000,-0.487500,-0.440000,-0.180000
2023-08-27 16:11:09,806,INFO,272,0.382353,-0.205882,-0.562500,-0.676471,-0.264706
2023-08-27 16:11:09,809,INFO,960,0.475000,0.166667,-0.070833,0.008333,0.141667
2023-08-27 16:11:09,809,INFO,32,-0.250000,-2.000000,-1.500000,-6.250000,-2.250000
2023-08-27 16:11:09,810,INFO,208,0.307692,-0.230769,-0.802885,-0.961538,-0.346154
2023-08-27 16:11:09,811,INFO,264,0.393939,-0.242424,-0.901515,-0.757576,-0.272727
2023-08-27 16:11:09,813,INFO,456,0.456140,0.017544,-0.357456,-0.385965,-0.157895
2023-08-27 16:11:09,815,INFO,448,0.446429,0.017857,-0.520089,-0.392857,-0.160714
2023-08-27 16:11:09,818,INFO,1000,0.448000,0.112000,-0.091000,-0.008000,0.128000
2023-08-27 16:11:09,822,INFO,1376,0.552326,0.436047,0.106105,0.168605,0.232558
2023-08-27 16:11:09,825,INFO,1008,0.492063,0.253968,0.040675,0.023810,0.174603
2023-08-27 16:11:09,830,INFO,1336,0.526946,0.419162,0.097305,0.137725,0.227545
2023-08-27 16:11:09,832,INFO,768,0.458333,0.218750,-0.074219,-0.062500,0.093750
2023-08-27 16:11:09,835,INFO,736,0.489130,0.271739,-0.194293,-0.130435,0.054348
2023-08-27 16:11:09,836,INFO,336,0.476190,0.095238,-0.360119,-0.595238,-0.214286
2023-08-27 16:11:09,838,INFO,616,0.506494,0.311688,-0.280844,-0.233766,-0.025974
2023-08-27 16:11:09,841,INFO,1344,0.535714,0.291667,0.031250,0.107143,0.190476
2023-08-27 16:11:09,845,INFO,1216,0.473684,0.190789,-0.046053,0.026316,0.177632
2023-08-27 16:11:09,846,INFO,408,0.490196,0.137255,-0.463235,-0.490196,-0.176471
2023-08-27 16:11:09,848,INFO,424,0.377358,-0.245283,-0.580189,-0.396226,-0.169811
2023-08-27 16:11:09,850,INFO,840,0.466667,0.219048,-0.110714,-0.057143,0.104762
2023-08-27 16:11:09,851,INFO,296,0.486486,0.324324,-0.331081,-0.675676,-0.243243
2023-08-27 16:11:09,854,INFO,896,0.446429,0.098214,-0.275670,-0.125000,0.062500
2023-08-27 16:11:09,856,INFO,448,0.428571,0.035714,-0.415179,-0.392857,-0.160714
2023-08-27 16:11:09,860,INFO,1032,0.488372,0.240310,-0.080426,0.007752,0.139535
2023-08-27 16:11:09,862,INFO,600,0.493333,0.306667,-0.108333,-0.200000,0.026667
2023-08-27 16:11:09,866,INFO,1328,0.530120,0.439759,0.103916,0.150602,0.259036
2023-08-27 16:11:09,867,INFO,360,0.555556,0.200000,-0.597222,-0.555556,-0.200000
2023-08-27 16:11:09,868,INFO,248,0.548387,0.161290,-0.508065,-0.806452,-0.290323
2023-08-27 16:11:09,868,INFO,40,-0.200000,-2.000000,-1.500000,-5.000000,-1.800000
2023-08-27 16:11:09,871,INFO,872,0.440367,0.220183,-0.152523,-0.055046,0.110092
2023-08-27 16:11:09,872,INFO,32,0.000000,-0.750000,-0.968750,-6.250000,-2.250000
2023-08-27 16:11:09,872,INFO,32,-0.250000,-2.000000,-1.500000,-6.250000,-2.250000
2023-08-27 16:11:09,873,INFO,400,0.460000,-0.080000,-0.587500,-0.500000,-0.180000
2023-08-27 16:11:09,876,INFO,904,0.513274,0.256637,-0.113938,-0.026549,0.115044
2023-08-27 16:11:09,880,INFO,1288,0.465839,0.211180,0.045807,0.105590,0.223602
2023-08-27 16:11:09,883,INFO,848,0.481132,0.132075,-0.189858,-0.094340,0.075472
2023-08-27 16:11:09,887,INFO,1584,0.484848,0.277778,0.086490,0.171717,0.247475
2023-08-27 16:11:09,888,INFO,232,0.310345,-0.275862,-0.668103,-0.862069,-0.310345
2023-08-27 16:11:09,891,INFO,784,0.500000,0.224490,-0.200255,-0.091837,0.051020
2023-08-27 16:11:09,897,INFO,2072,0.517375,0.432432,0.192085,0.490347,0.552124
2023-08-27 16:11:09,899,INFO,792,0.525253,0.353535,-0.150253,-0.080808,0.060606
2023-08-27 16:11:09,903,INFO,1440,0.561111,0.461111,0.111111,0.161111,0.244444
2023-08-27 16:11:09,908,INFO,1880,0.523404,0.306383,0.129787,0.221277,0.285106
2023-08-27 16:11:09,911,INFO,920,0.565217,0.356522,-0.051087,-0.017391,0.130435
2023-08-27 16:11:09,913,INFO,696,0.505747,0.206897,-0.248563,-0.183908,0.045977
2023-08-27 16:11:09,914,INFO,200,0.400000,-0.280000,-0.865000,-1.000000,-0.360000
2023-08-27 16:11:09,914,INFO,72,0.333333,-0.333333,-1.277778,-2.777778,-1.000000
2023-08-27 16:11:09,914,INFO,32,-0.250000,-2.000000,-1.500000,-6.250000,-2.250000
2023-08-27 16:11:09,915,INFO,48,-0.166667,-1.500000,-1.145833,-4.166667,-1.500000
2023-08-27 16:11:09,916,INFO,552,0.536232,0.246377,-0.240942,-0.246377,0.000000
2023-08-27 16:11:09,918,INFO,456,0.473684,0.087719,-0.399123,-0.438596,-0.157895
2023-08-27 16:11:09,920,INFO,704,0.522727,0.193182,-0.225852,-0.136364,0.045455
2023-08-27 16:11:09,923,INFO,776,0.515464,0.309278,-0.103093,-0.082474,0.061856
2023-08-27 16:11:09,924,INFO,264,0.454545,0.060606,-0.825758,-0.757576,-0.272727
2023-08-27 16:11:09,925,INFO,256,0.437500,-0.062500,-0.707031,-0.781250,-0.281250
2023-08-27 16:11:09,927,INFO,952,0.453782,0.042017,-0.321429,-0.117647,0.058824
2023-08-27 16:11:09,930,INFO,848,0.528302,0.301887,-0.096698,-0.047170,0.094340
2023-08-27 16:11:09,931,INFO,296,0.486486,0.162162,-0.395270,-0.594595,-0.243243
2023-08-27 16:11:09,933,INFO,472,0.372881,-0.237288,-0.470339,-0.355932,-0.152542
2023-08-27 16:11:09,934,INFO,160,0.300000,-0.400000,-0.843750,-1.250000,-0.450000
2023-08-27 16:11:09,934,INFO,32,-0.250000,-2.000000,-1.500000,-6.250000,-2.250000
2023-08-27 16:11:09,935,INFO,296,0.351351,-0.216216,-0.750000,-0.675676,-0.243243
2023-08-27 16:11:09,937,INFO,512,0.484375,0.218750,-0.267578,-0.343750,-0.046875
2023-08-27 16:11:09,939,INFO,944,0.567797,0.330508,-0.097458,-0.059322,0.127119
2023-08-27 16:11:09,943,INFO,1120,0.464286,0.300000,-0.011607,0.028571,0.150000
2023-08-27 16:11:09,946,INFO,960,0.566667,0.400000,-0.065625,-0.016667,0.125000
2023-08-27 16:11:09,946,INFO,208,0.461538,0.038462,-0.706731,-0.884615,-0.346154
2023-08-27 16:11:09,951,INFO,1784,0.569507,0.408072,0.146861,0.228700,0.300448
2023-08-27 16:11:09,954,INFO,744,0.419355,0.118280,-0.146505,-0.129032,0.064516
2023-08-27 16:11:09,958,INFO,1352,0.461538,0.177515,-0.041420,0.088757,0.213018
2023-08-27 16:11:09,961,INFO,832,0.442308,0.153846,-0.163462,-0.057692,0.086538
2023-08-27 16:11:09,968,INFO,2432,0.463816,0.217105,0.074424,0.213816,0.250000
2023-08-27 16:11:09,972,INFO,1352,0.491124,0.218935,-0.093935,0.065089,0.153846
2023-08-27 16:11:09,977,INFO,2008,0.446215,0.171315,0.066733,0.199203,0.258964
2023-08-27 16:11:09,979,INFO,592,0.527027,0.310811,-0.224662,-0.229730,0.000000
2023-08-27 16:11:09,980,INFO,32,-0.250000,-2.000000,-1.500000,-6.250000,-2.250000
2023-08-27 16:11:09,981,INFO,408,0.509804,0.215686,-0.362745,-0.450980,-0.176471
2023-08-27 16:11:09,983,INFO,776,0.546392,0.350515,-0.139175,-0.092784,0.051546
2023-08-27 16:11:09,985,INFO,688,0.500000,0.255814,-0.289244,-0.186047,0.034884
2023-08-27 16:11:09,987,INFO,528,0.545455,0.272727,-0.289773,-0.287879,-0.136364
2023-08-27 16:11:09,989,INFO,592,0.500000,0.256757,-0.295608,-0.256757,-0.027027
2023-08-27 16:11:09,992,INFO,872,0.532110,0.284404,-0.169725,-0.064220,0.082569
2023-08-27 16:11:09,995,INFO,976,0.540984,0.385246,-0.019467,0.016393,0.147541
2023-08-27 16:11:09,997,INFO,712,0.539326,0.235955,-0.276685,-0.168539,0.033708
2023-08-27 16:11:09,999,INFO,536,0.507463,0.223881,-0.399254,-0.253731,-0.134328
2023-08-27 16:11:10,002,INFO,1096,0.583942,0.430657,0.000000,0.051095,0.160584
2023-08-27 16:11:10,004,INFO,448,0.428571,0.107143,-0.332589,-0.392857,-0.160714
2023-08-27 16:11:10,005,INFO,480,0.533333,0.400000,-0.222917,-0.333333,-0.150000
2023-08-27 16:11:10,006,INFO,136,0.352941,0.000000,-0.507353,-1.470588,-0.529412
2023-08-27 16:11:10,008,INFO,408,0.470588,0.117647,-0.522059,-0.490196,-0.176471
2023-08-27 16:11:10,008,INFO,32,-0.250000,-2.000000,-1.500000,-6.250000,-2.250000
2023-08-27 16:11:10,009,INFO,128,0.250000,-0.750000,-1.031250,-1.562500,-0.562500
2023-08-27 16:11:10,010,INFO,168,0.380952,-0.190476,-1.017857,-1.190476,-0.428571
2023-08-27 16:11:10,011,INFO,232,0.448276,0.034483,-0.668103,-0.862069,-0.310345
2023-08-27 16:11:10,012,INFO,328,0.536585,0.390244,-0.381098,-0.560976,-0.219512
2023-08-27 16:11:10,012,INFO,184,0.347826,-0.304348,-0.771739,-1.086957,-0.391304
2023-08-27 16:11:10,014,INFO,312,0.307692,-0.384615,-0.625000,-0.641026,-0.230769
2023-08-27 16:11:10,015,INFO,392,0.387755,-0.020408,-0.510204,-0.326531,-0.183673
2023-08-27 16:11:10,016,INFO,232,0.586207,0.413793,-0.482759,-0.862069,-0.310345
2023-08-27 16:11:10,018,INFO,784,0.561224,0.397959,-0.182398,-0.071429,0.051020
2023-08-27 16:11:10,019,INFO,232,0.448276,0.137931,-0.577586,-0.793103,-0.310345
2023-08-27 16:11:10,021,INFO,384,0.437500,-0.104167,-0.752604,-0.479167,-0.187500
2023-08-27 16:11:10,021,INFO,128,0.312500,-0.562500,-1.031250,-1.562500,-0.562500
2023-08-27 16:11:10,022,INFO,192,0.500000,0.166667,-0.812500,-1.041667,-0.375000
2023-08-27 16:11:10,023,INFO,288,0.583333,0.305556,-0.649306,-0.694444,-0.250000
2023-08-27 16:11:10,024,INFO,136,0.235294,-0.352941,-0.933824,-1.470588,-0.529412
2023-08-27 16:11:10,027,INFO,872,0.513761,0.357798,-0.020642,-0.009174,0.155963
2023-08-27 16:11:10,029,INFO,536,0.522388,0.417910,-0.384328,-0.298507,-0.134328
2023-08-27 16:11:10,031,INFO,864,0.490741,0.250000,-0.090278,-0.046296,0.120370
2023-08-27 16:11:10,032,INFO,40,0.200000,-0.400000,-1.500000,-5.000000,-1.800000
2023-08-27 16:11:10,033,INFO,480,0.450000,0.066667,-0.406250,-0.383333,-0.150000
2023-08-27 16:11:10,034,INFO,32,-0.250000,-2.000000,-1.500000,-6.250000,-2.250000
2023-08-27 16:11:10,035,INFO,264,0.424242,-0.090909,-0.511364,-0.696970,-0.272727
2023-08-27 16:11:10,036,INFO,336,0.428571,0.071429,-0.672619,-0.595238,-0.214286
2023-08-27 16:11:10,037,INFO,416,0.403846,-0.307692,-0.610577,-0.461538,-0.173077
2023-08-27 16:11:10,039,INFO,640,0.462500,0.025000,-0.223438,-0.212500,0.012500
2023-08-27 16:11:10,042,INFO,1000,0.504000,0.256000,-0.086000,-0.016000,0.144000
2023-08-27 16:11:10,042,INFO,32,-0.250000,-2.000000,-1.500000,-6.250000,-2.250000
2023-08-27 16:11:10,043,INFO,80,0.100000,-1.200000,-1.325000,-2.500000,-0.900000
2023-08-27 16:11:10,044,INFO,344,0.441860,0.162791,-0.645349,-0.534884,-0.209302
2023-08-27 16:11:10,045,INFO,272,0.264706,-0.411765,-0.705882,-0.735294,-0.264706
2023-08-27 16:11:10,046,INFO,424,0.358491,-0.188679,-0.419811,-0.433962,-0.169811
2023-08-27 16:11:10,051,INFO,1232,0.454545,0.266234,0.034091,0.077922,0.188312
2023-08-27 16:11:10,051,INFO,232,0.206897,-0.827586,-1.017241,-0.862069,-0.310345
2023-08-27 16:11:10,052,INFO,32,-0.250000,-2.000000,-1.500000,-6.250000,-2.250000
2023-08-27 16:11:10,053,INFO,416,0.403846,-0.038462,-0.548077,-0.480769,-0.173077
2023-08-27 16:11:10,055,INFO,672,0.488095,0.190476,-0.251488,-0.202381,0.011905
2023-08-27 16:11:10,059,INFO,1104,0.500000,0.318841,-0.007246,0.043478,0.152174
2023-08-27 16:11:10,063,INFO,1208,0.483444,0.245033,-0.019040,0.079470,0.172185
2023-08-27 16:11:10,068,INFO,1672,0.511962,0.387560,0.114833,0.186603,0.258373
2023-08-27 16:11:10,069,INFO,488,0.508197,0.032787,-0.442623,-0.344262,-0.147541
2023-08-27 16:11:10,073,INFO,1208,0.370861,0.013245,-0.036424,0.066225,0.165563
2023-08-27 16:11:10,075,INFO,520,0.461538,0.215385,-0.298077,-0.307692,-0.046154
2023-08-27 16:11:10,076,INFO,272,0.441176,0.029412,-0.555147,-0.588235,-0.264706
2023-08-27 16:11:10,080,INFO,1352,0.426036,0.142012,-0.006657,0.082840,0.189349
2023-08-27 16:11:10,082,INFO,576,0.416667,0.111111,-0.293403,-0.277778,-0.041667
2023-08-27 16:11:10,084,INFO,352,0.477273,0.068182,-0.502841,-0.500000,-0.204545
2023-08-27 16:11:10,087,INFO,1128,0.340426,-0.078014,-0.124113,0.014184,0.141844
2023-08-27 16:11:10,087,INFO,32,-0.250000,-2.000000,-1.500000,-6.250000,-2.250000
2023-08-27 16:11:10,088,INFO,128,0.312500,-0.437500,-1.328125,-1.562500,-0.562500
2023-08-27 16:11:10,089,INFO,368,0.456522,0.152174,-0.453804,-0.500000,-0.195652
2023-08-27 16:11:10,091,INFO,432,0.314815,-0.240741,-0.407407,-0.444444,-0.166667
2023-08-27 16:11:10,093,INFO,952,0.588235,0.436975,-0.006303,0.025210,0.151261
2023-08-27 16:11:10,094,INFO,368,0.565217,0.456522,-0.157609,-0.413043,-0.195652
2023-08-27 16:11:10,095,INFO,440,0.236364,-0.509091,-0.500000,-0.454545,-0.163636
2023-08-27 16:11:10,098,INFO,832,0.557692,0.346154,-0.110577,-0.048077,0.096154
2023-08-27 16:11:10,102,INFO,1352,0.526627,0.331361,0.081361,0.142012,0.248521
2023-08-27 16:11:10,103,INFO,544,0.514706,0.191176,-0.261029,-0.308824,-0.044118
2023-08-27 16:11:10,109,INFO,2144,0.585821,0.485075,0.214086,0.238806,0.287313
2023-08-27 16:11:10,114,INFO,1552,0.515464,0.412371,0.106959,0.175258,0.257732
2023-08-27 16:11:10,115,INFO,424,0.566038,0.339623,-0.334906,-0.471698,-0.169811
2023-08-27 16:11:10,118,INFO,1168,0.582192,0.438356,0.034247,0.075342,0.191781
2023-08-27 16:11:10,120,INFO,528,0.545455,0.303030,-0.287879,-0.287879,-0.060606
2023-08-27 16:11:10,120,INFO,128,0.375000,-0.500000,-1.328125,-1.562500,-0.562500
2023-08-27 16:11:10,121,INFO,32,-0.250000,-2.000000,-1.500000,-6.250000,-2.250000
2023-08-27 16:11:10,121,INFO,32,-0.250000,-2.000000,-1.500000,-6.250000,-2.250000
2023-08-27 16:11:10,122,INFO,328,0.512195,0.219512,-0.768293,-0.609756,-0.219512
2023-08-27 16:11:10,124,INFO,696,0.459770,0.080460,-0.255747,-0.160920,0.011494
2023-08-27 16:11:10,128,INFO,1144,0.510490,0.307692,-0.034091,0.034965,0.167832
2023-08-27 16:11:10,128,INFO,32,-0.250000,-2.000000,-1.500000,-6.250000,-2.250000
2023-08-27 16:11:10,128,INFO,32,0.000000,-2.000000,-1.500000,-6.250000,-2.250000
2023-08-27 16:11:10,129,INFO,296,0.513514,0.297297,-0.675676,-0.675676,-0.243243
2023-08-27 16:11:10,131,INFO,360,0.400000,-0.044444,-0.591667,-0.555556,-0.200000
2023-08-27 16:11:10,132,INFO,416,0.500000,0.230769,-0.500000,-0.480769,-0.173077
2023-08-27 16:11:10,134,INFO,520,0.538462,0.292308,-0.330769,-0.338462,-0.046154
2023-08-27 16:11:10,135,INFO,104,0.307692,-0.153846,-1.057692,-1.923077,-0.692308
2023-08-27 16:11:10,136,INFO,152,0.473684,0.052632,-0.769737,-1.315789,-0.473684
2023-08-27 16:11:10,137,INFO,440,0.509091,0.345455,-0.193182,-0.363636,-0.163636
2023-08-27 16:11:10,138,INFO,128,0.437500,0.000000,-0.882812,-1.437500,-0.562500
2023-08-27 16:11:10,138,INFO,120,0.466667,-0.133333,-0.983333,-1.666667,-0.600000
2023-08-27 16:11:10,140,INFO,328,0.487805,0.317073,-0.432927,-0.560976,-0.219512
2023-08-27 16:11:10,141,INFO,152,0.421053,0.000000,-0.907895,-1.315789,-0.473684
2023-08-27 16:11:10,142,INFO,400,0.540000,0.380000,-0.425000,-0.400000,-0.180000
2023-08-27 16:11:10,143,INFO,240,0.466667,0.200000,-0.537500,-0.833333,-0.300000
2023-08-27 16:11:10,144,INFO,224,0.500000,0.250000,-0.705357,-0.892857,-0.321429
2023-08-27 16:11:10,144,INFO,144,0.277778,-0.666667,-1.000000,-1.388889,-0.500000
2023-08-27 16:11:10,145,INFO,32,-0.250000,-2.000000,-1.500000,-6.250000,-2.250000
2023-08-27 16:11:10,146,INFO,224,0.500000,0.142857,-0.883929,-0.892857,-0.321429
2023-08-27 16:11:10,147,INFO,400,0.440000,0.140000,-0.537500,-0.500000,-0.180000
2023-08-27 16:11:10,149,INFO,368,0.391304,-0.086957,-0.625000,-0.543478,-0.195652
2023-08-27 16:11:10,153,INFO,1320,0.466667,0.236364,0.021212,0.109091,0.206061
2023-08-27 16:11:10,156,INFO,816,0.480392,0.264706,-0.064951,-0.088235,0.098039
2023-08-27 16:11:10,160,INFO,1568,0.515306,0.336735,0.074617,0.147959,0.224490
2023-08-27 16:11:10,164,INFO,1136,0.535211,0.422535,0.058099,0.070423,0.197183
2023-08-27 16:11:10,166,INFO,480,0.400000,-0.200000,-0.502083,-0.416667,-0.150000
2023-08-27 16:11:10,170,INFO,1320,0.587879,0.454545,0.057576,0.109091,0.193939
2023-08-27 16:11:10,173,INFO,1200,0.526667,0.366667,0.091667,0.146667,0.273333
2023-08-27 16:11:10,178,INFO,1360,0.476471,0.294118,0.079412,0.129412,0.229412
2023-08-27 16:11:10,179,INFO,392,0.387755,-0.326531,-0.729592,-0.448980,-0.183673
2023-08-27 16:11:10,193,INFO,4800,0.555000,0.483333,0.313333,0.380000,0.383333
2023-08-27 16:11:10,193,INFO,32,-0.250000,-2.000000,-1.500000,-6.250000,-2.250000
2023-08-27 16:11:10,194,INFO,56,-0.142857,-1.571429,-1.178571,-3.571429,-1.285714
2023-08-27 16:11:10,195,INFO,360,0.555556,0.333333,-0.597222,-0.555556,-0.200000
2023-08-27 16:11:10,197,INFO,576,0.444444,0.111111,-0.326389,-0.277778,-0.027778
2023-08-27 16:11:10,200,INFO,1072,0.589552,0.410448,-0.027052,0.037313,0.179104
2023-08-27 16:11:10,204,INFO,1352,0.573964,0.378698,0.045858,0.112426,0.195266
2023-08-27 16:11:10,205,INFO,528,0.500000,0.227273,-0.299242,-0.303030,-0.136364
2023-08-27 16:11:10,210,INFO,1392,0.517241,0.367816,0.110632,0.149425,0.252874
2023-08-27 16:11:10,213,INFO,776,0.422680,0.134021,-0.068299,-0.092784,0.061856
2023-08-27 16:11:10,214,INFO,200,0.280000,-0.560000,-0.860000,-1.000000,-0.360000
2023-08-27 16:11:10,217,INFO,1328,0.584337,0.451807,0.086596,0.108434,0.216867
2023-08-27 16:11:10,219,INFO,528,0.484848,0.212121,-0.246212,-0.303030,-0.136364
2023-08-27 16:11:10,223,INFO,1280,0.375000,0.087500,-0.032813,0.100000,0.206250
2023-08-27 16:11:10,224,INFO,504,0.460317,0.095238,-0.277778,-0.349206,-0.142857
2023-08-27 16:11:10,227,INFO,912,0.543860,0.307018,-0.063596,-0.043860,0.131579
2023-08-27 16:11:10,229,INFO,544,0.397059,-0.044118,-0.419118,-0.352941,-0.132353
2023-08-27 16:11:10,230,INFO,200,0.360000,-0.200000,-0.865000,-0.920000,-0.360000
2023-08-27 16:11:10,230,INFO,32,-0.250000,-2.000000,-1.500000,-6.250000,-2.250000
2023-08-27 16:11:10,231,INFO,80,0.400000,-0.600000,-1.325000,-2.500000,-0.900000
2023-08-27 16:11:10,232,INFO,480,0.650000,0.533333,-0.191667,-0.350000,-0.150000
2023-08-27 16:11:10,233,INFO,272,0.382353,-0.029412,-0.253676,-0.529412,-0.264706
2023-08-27 16:11:10,235,INFO,464,0.568966,0.448276,-0.306034,-0.396552,-0.155172
